Codice Ripartizione geografica;Codice Regione;Codice Provincia Storico;Codice Provincia Uts;Codice Comune alfanumerico;Codice Comune numerico;Comune;Comune dizione straniera;Sigla automobilistica;Popolazione legale;Anno Censimento;Superficie territoriale Kmq;Anno Superficie territoriale;Popolazione residente;Anno Popolazione residente
1;03;097;097;097054;97054;Monticello Brianza;;LC;4153;2021;4,6539;2025;4123;2023
1;03;097;097;097055;97055;Morterone;;LC;31;2021;13,6172;2025;33;2023
1;03;097;097;097056;97056;Nibionno;;LC;3600;2021;3,5035;2025;3578;2023
1;03;097;097;097057;97057;Oggiono;;LC;9043;2021;7,9487;2025;9127;2023
1;03;097;097;097058;97058;Olgiate Molgora;;LC;6346;2021;7,0908;2025;6284;2023
1;03;097;097;097059;97059;Olginate;;LC;6938;2021;8,0003;2025;6921;2023
1;03;097;097;097060;97060;Oliveto Lario;;LC;1199;2021;15,6963;2025;1171;2023
1;03;097;097;097061;97061;Osnago;;LC;4742;2021;4,4888;2025;4712;2023
1;03;097;097;097062;97062;Paderno d'Adda;;LC;3846;2021;3,5631;2025;3878;2023
1;03;097;097;097063;97063;Pagnona;;LC;328;2021;9,1968;2025;317;2023
1;03;097;097;097064;97064;Parlasco;;LC;136;2021;2,9972;2025;137;2023
1;03;097;097;097065;97065;Pasturo;;LC;1933;2021;21,7839;2025;1972;2023
1;03;097;097;097067;97067;Perledo;;LC;864;2021;13,6837;2025;841;2023
1;03;097;097;097068;97068;Pescate;;LC;2149;2021;2,0927;2025;2165;2023
1;03;097;097;097069;97069;Premana;;LC;2178;2021;33,6354;2025;2169;2023
1;03;097;097;097070;97070;Primaluna;;LC;2246;2021;22,4254;2025;2274;2023
1;03;097;097;097071;97071;Robbiate;;LC;6262;2021;4,7004;2025;6324;2023
1;03;097;097;097072;97072;Rogeno;;LC;3058;2021;4,892;2025;2991;2023
1;03;097;097;097074;97074;Santa Maria Hoè;;LC;2130;2021;2,8344;2025;2113;2023
1;03;097;097;097075;97075;Sirone;;LC;2305;2021;3,206;2025;2348;2023
1;03;097;097;097076;97076;Sirtori;;LC;2777;2021;4,2846;2025;2774;2023
1;03;097;097;097077;97077;Sueglio;;LC;141;2021;4,1084;2025;144;2023
1;03;097;097;097078;97078;Suello;;LC;1765;2021;2,6338;2025;1741;2023
1;03;097;097;097079;97079;Taceno;;LC;539;2021;3,7516;2025;594;2023
1;03;097;097;097082;97082;Valgreghentino;;LC;3405;2021;6,2463;2025;3360;2023
1;03;097;097;097083;97083;Valmadrera;;LC;11161;2021;12,4959;2025;11284;2023
1;03;097;097;097084;97084;Varenna;;LC;725;2021;12,5679;2025;681;2023
1;03;097;097;097086;97086;Vercurago;;LC;2734;2021;2,1064;2025;2695;2023
1;03;097;097;097090;97090;Viganò;;LC;2093;2021;1,5971;2025;2067;2023
1;03;097;097;097091;97091;Verderio;;LC;5508;2021;6,4652;2025;5452;2023
1;03;097;097;097092;97092;La Valletta Brianza;;LC;4670;2021;8,7847;2025;4644;2023
1;03;097;097;097093;97093;Valvarrone;;LC;508;2021;14,9218;2025;486;2023
1;03;098;098;098001;98001;Abbadia Cerreto;;LO;275;2021;6,1986;2025;273;2023
1;03;098;098;098002;98002;Bertonico;;LO;1071;2021;20,8317;2025;1063;2023
1;03;098;098;098003;98003;Boffalora d'Adda;;LO;1731;2021;8,1347;2025;1744;2023
1;03;098;098;098004;98004;Borghetto Lodigiano;;LO;4288;2021;23,6411;2025;4361;2023
1;03;098;098;098005;98005;Borgo San Giovanni;;LO;2435;2021;7,5034;2025;2466;2023
1;03;098;098;098006;98006;Brembio;;LO;2692;2021;17,0835;2025;2738;2023
1;03;098;098;098008;98008;Casaletto Lodigiano;;LO;2959;2021;9,7504;2025;2988;2023
1;03;098;098;098009;98009;Casalmaiocco;;LO;3208;2021;4,7138;2025;3179;2023
1;03;098;098;098010;98010;Casalpusterlengo;;LO;15399;2021;25,6088;2025;15630;2023
1;03;098;098;098011;98011;Caselle Landi;;LO;1497;2021;26,0042;2025;1444;2023
1;03;098;098;098012;98012;Caselle Lurani;;LO;3038;2021;7,6783;2025;3071;2023
1;03;098;098;098013;98013;Castelnuovo Bocca d'Adda;;LO;1542;2021;20,3232;2025;1531;2023
1;03;098;098;098014;98014;Castiglione d'Adda;;LO;4495;2021;12,9782;2025;4503;2023
1;03;098;098;098015;98015;Castiraga Vidardo;;LO;2952;2021;5,0384;2025;3045;2023
1;03;098;098;098017;98017;Cavenago d'Adda;;LO;2098;2021;16,098;2025;2128;2023
1;03;098;098;098018;98018;Cervignano d'Adda;;LO;2184;2021;4,0688;2025;2233;2023
1;03;098;098;098019;98019;Codogno;;LO;15490;2021;20,8697;2025;15684;2023
1;03;098;098;098020;98020;Comazzo;;LO;2259;2021;12,8023;2025;2341;2023
1;03;098;098;098021;98021;Cornegliano Laudense;;LO;2834;2021;5,7;2025;2841;2023
1;03;098;098;098022;98022;Corno Giovine;;LO;1139;2021;9,9387;2025;1134;2023
1;03;098;098;098023;98023;Cornovecchio;;LO;207;2021;6,5317;2025;197;2023
1;03;098;098;098024;98024;Corte Palasio;;LO;1529;2021;15,6788;2025;1536;2023
1;03;098;098;098025;98025;Crespiatica;;LO;2192;2021;7,0319;2025;2188;2023
1;03;098;098;098026;98026;Fombio;;LO;2239;2021;7,3971;2025;2256;2023
1;03;098;098;098027;98027;Galgagnano;;LO;1310;2021;6,0109;2025;1319;2023
1;03;098;098;098028;98028;Graffignana;;LO;2578;2021;10,9211;2025;2616;2023
1;03;098;098;098029;98029;Guardamiglio;;LO;2634;2021;10,4374;2025;2660;2023
1;03;098;098;098030;98030;Livraga;;LO;2423;2021;12,3712;2025;2500;2023
1;03;098;098;098031;98031;Lodi;;LO;44716;2021;41,4211;2025;45158;2023
1;03;098;098;098032;98032;Lodi Vecchio;;LO;7485;2021;16,4167;2025;7684;2023
1;03;098;098;098033;98033;Maccastorna;;LO;63;2021;5,7451;2025;61;2023
1;03;098;098;098034;98034;Mairago;;LO;1385;2021;11,2473;2025;1375;2023
1;03;098;098;098035;98035;Maleo;;LO;3017;2021;19,8333;2025;3034;2023
1;03;098;098;098036;98036;Marudo;;LO;1769;2021;4,2142;2025;1763;2023
1;03;098;098;098037;98037;Massalengo;;LO;4379;2021;8,4767;2025;4461;2023
1;03;098;098;098038;98038;Meleti;;LO;445;2021;7,3856;2025;452;2023
1;03;098;098;098039;98039;Merlino;;LO;1726;2021;10,7302;2025;1688;2023
1;03;098;098;098040;98040;Montanaso Lombardo;;LO;2234;2021;9,6043;2025;2236;2023
1;03;098;098;098041;98041;Mulazzano;;LO;5834;2021;15,579;2025;5821;2023
1;03;098;098;098042;98042;Orio Litta;;LO;2004;2021;9,7831;2025;2034;2023
1;03;098;098;098043;98043;Ospedaletto Lodigiano;;LO;1953;2021;8,4968;2025;1991;2023
1;03;098;098;098044;98044;Ossago Lodigiano;;LO;1415;2021;11,525;2025;1415;2023
1;03;098;098;098045;98045;Pieve Fissiraga;;LO;1757;2021;12,2652;2025;1753;2023
1;03;098;098;098046;98046;Salerano sul Lambro;;LO;2602;2021;4,375;2025;2657;2023
1;03;098;098;098047;98047;San Fiorano;;LO;1851;2021;8,9656;2025;1879;2023
1;03;098;098;098048;98048;San Martino in Strada;;LO;3710;2021;13,1109;2025;3776;2023
1;03;098;098;098049;98049;San Rocco al Porto;;LO;3347;2021;30,562;2025;3381;2023
1;03;098;098;098050;98050;Sant'Angelo Lodigiano;;LO;13346;2021;20,0412;2025;13408;2023
1;03;098;098;098051;98051;Santo Stefano Lodigiano;;LO;1849;2021;10,5296;2025;1839;2023
1;03;098;098;098052;98052;Secugnago;;LO;1945;2021;6,7459;2025;1998;2023
1;03;098;098;098053;98053;Senna Lodigiana;;LO;1764;2021;27,0155;2025;1805;2023
1;03;098;098;098054;98054;Somaglia;;LO;3839;2021;20,8222;2025;3789;2023
1;03;098;098;098055;98055;Sordio;;LO;3387;2021;2,8206;2025;3440;2023
1;03;098;098;098056;98056;Tavazzano con Villavesco;;LO;5897;2021;16,0686;2025;5969;2023
1;03;098;098;098057;98057;Terranova dei Passerini;;LO;931;2021;11,2568;2025;937;2023
1;03;098;098;098058;98058;Turano Lodigiano;;LO;1500;2021;16,3773;2025;1518;2023
1;03;098;098;098059;98059;Valera Fratta;;LO;1730;2021;8,0146;2025;1750;2023
1;03;098;098;098060;98060;Villanova del Sillaro;;LO;1850;2021;13,4986;2025;1870;2023
1;03;098;098;098061;98061;Zelo Buon Persico;;LO;7418;2021;18,8825;2025;7422;2023
1;03;098;098;098062;98062;Castelgerundo;;LO;1481;2021;19,8696;2025;1440;2023
2;08;099;099;099001;99001;Bellaria-Igea Marina;;RN;19495;2021;18,2355;2025;19453;2023
2;08;099;099;099002;99002;Cattolica;;RN;16569;2021;6,2313;2025;16579;2023
2;08;099;099;099003;99003;Coriano;;RN;10441;2021;46,7666;2025;10455;2023
2;08;099;099;099004;99004;Gemmano;;RN;1121;2021;18,8499;2025;1148;2023
2;08;099;099;099005;99005;Misano Adriatico;;RN;13913;2021;22,3449;2025;14162;2023
2;08;099;099;099006;99006;Mondaino;;RN;1319;2021;19,8402;2025;1344;2023
2;08;099;099;099008;99008;Montefiore Conca;;RN;2237;2021;22,3217;2025;2313;2023
2;08;099;099;099009;99009;Montegridolfo;;RN;991;2021;6,9373;2025;981;2023
2;08;099;099;099011;99011;Morciano di Romagna;;RN;7139;2021;5,44;2025;7183;2023
2;08;099;099;099013;99013;Riccione;;RN;34603;2021;17,5207;2025;34465;2023
2;08;099;099;099014;99014;Rimini;;RN;149169;2021;135,8217;2025;150046;2023
2;08;099;099;099015;99015;Saludecio;;RN;3048;2021;34,2645;2025;3153;2023
2;08;099;099;099016;99016;San Clemente;;RN;5671;2021;20,6959;2025;5795;2023
2;08;099;099;099017;99017;San Giovanni in Marignano;;RN;9451;2021;21,3734;2025;9410;2023
2;08;099;099;099018;99018;Santarcangelo di Romagna;;RN;22184;2021;45,0584;2025;22228;2023
2;08;099;099;099020;99020;Verucchio;;RN;10045;2021;27,302;2025;10058;2023
2;08;099;099;099021;99021;Casteldelci;;RN;370;2021;49,6771;2025;364;2023
2;08;099;099;099022;99022;Maiolo;;RN;785;2021;24,2754;2025;799;2023
2;08;099;099;099023;99023;Novafeltria;;RN;6962;2021;41,8382;2025;6990;2023
2;08;099;099;099024;99024;Pennabilli;;RN;2629;2021;69,8034;2025;2640;2023
2;08;099;099;099025;99025;San Leo;;RN;2818;2021;53,136;2025;2815;2023
2;08;099;099;099026;99026;Sant'Agata Feltria;;RN;1998;2021;79,7409;2025;1960;2023
2;08;099;099;099027;99027;Talamello;;RN;1067;2021;10,5887;2025;1064;2023
2;08;099;099;099028;99028;Poggio Torriana;;RN;5161;2021;34,7351;2025;5144;2023
2;08;099;099;099029;99029;Montescudo-Monte Colombo;;RN;6782;2021;32,3481;2025;6880;2023
2;08;099;099;099030;99030;Montecopiolo;;RN;1035;2021;35,8116;2025;1046;2023
2;08;099;099;099031;99031;Sassofeltrio;;RN;1366;2021;21,0784;2025;1362;2023
3;09;100;100;100001;100001;Cantagallo;;PO;3092;2021;95,6225;2025;3131;2023
3;09;100;100;100002;100002;Carmignano;;PO;14753;2021;38,4289;2025;14618;2023
3;09;100;100;100003;100003;Montemurlo;;PO;19100;2021;30,6959;2025;19134;2023
3;09;100;100;100004;100004;Poggio a Caiano;;PO;9956;2021;5,9936;2025;9917;2023
3;09;100;100;100005;100005;Prato;;PO;195213;2021;97,6019;2025;197088;2023
3;09;100;100;100006;100006;Vaiano;;PO;9943;2021;34,0367;2025;9884;2023
3;09;100;100;100007;100007;Vernio;;PO;6066;2021;63,3767;2025;6149;2023
4;18;101;101;101001;101001;Belvedere di Spinello;;KR;1973;2021;30,3108;2025;1943;2023
4;18;101;101;101002;101002;Caccuri;;KR;1553;2021;61,3762;2025;1537;2023
4;18;101;101;101003;101003;Carfizzi;;KR;524;2021;20,7253;2025;521;2023
4;18;101;101;101004;101004;Casabona;;KR;2377;2021;67,6721;2025;2263;2023
4;18;101;101;101005;101005;Castelsilano;;KR;900;2021;40,0631;2025;886;2023
4;18;101;101;101006;101006;Cerenzia;;KR;1035;2021;21,9654;2025;1031;2023
4;18;101;101;101007;101007;Cirò;;KR;2534;2021;71,0205;2025;2444;2023
4;18;101;101;101008;101008;Cirò Marina;;KR;14002;2021;41,7534;2025;14127;2023
4;18;101;101;101009;101009;Cotronei;;KR;5261;2021;79,2011;2025;5179;2023
4;18;101;101;101010;101010;Crotone;;KR;59359;2021;181,8574;2025;58478;2023
4;18;101;101;101011;101011;Crucoli;;KR;2781;2021;50,3814;2025;2762;2023
4;18;101;101;101012;101012;Cutro;;KR;9478;2021;133,6986;2025;9305;2023
4;18;101;101;101013;101013;Isola di Capo Rizzuto;;KR;17281;2021;126,6561;2025;17679;2023
4;18;101;101;101014;101014;Melissa;;KR;3274;2021;51,657;2025;3221;2023
4;18;101;101;101015;101015;Mesoraca;;KR;5908;2021;94,7897;2025;5777;2023
4;18;101;101;101016;101016;Pallagorio;;KR;1019;2021;44,4827;2025;947;2023
4;18;101;101;101017;101017;Petilia Policastro;;KR;8714;2021;98,3482;2025;8568;2023
4;18;101;101;101018;101018;Roccabernarda;;KR;3167;2021;64,8878;2025;3125;2023
4;18;101;101;101019;101019;Rocca di Neto;;KR;5343;2021;44,9244;2025;5315;2023
4;18;101;101;101020;101020;San Mauro Marchesato;;KR;1952;2021;41,9108;2025;1902;2023
4;18;101;101;101021;101021;San Nicola dell'Alto;;KR;721;2021;7,8518;2025;687;2023
4;18;101;101;101022;101022;Santa Severina;;KR;1929;2021;52,3116;2025;1885;2023
4;18;101;101;101023;101023;Savelli;;KR;1045;2021;48,9214;2025;1029;2023
4;18;101;101;101024;101024;Scandale;;KR;2889;2021;54,2595;2025;2837;2023
4;18;101;101;101025;101025;Strongoli;;KR;6163;2021;85,5786;2025;6170;2023
4;18;101;101;101026;101026;Umbriatico;;KR;755;2021;73,3549;2025;726;2023
4;18;101;101;101027;101027;Verzino;;KR;1616;2021;45,6322;2025;1558;2023
4;18;102;102;102001;102001;Acquaro;;VV;1891;2021;25,2495;2025;1830;2023
4;18;102;102;102002;102002;Arena;;VV;1253;2021;34,3219;2025;1259;2023
4;18;102;102;102003;102003;Briatico;;VV;3781;2021;27,906;2025;3640;2023
4;18;102;102;102004;102004;Brognaturo;;VV;668;2021;25,6895;2025;668;2023
4;18;102;102;102005;102005;Capistrano;;VV;980;2021;21,1225;2025;954;2023
4;18;102;102;102006;102006;Cessaniti;;VV;2999;2021;17,9692;2025;2928;2023
4;18;102;102;102007;102007;Dasà;;VV;1113;2021;6,4627;2025;1082;2023
4;18;102;102;102008;102008;Dinami;;VV;1828;2021;44,4721;2025;1756;2023
4;18;102;102;102009;102009;Drapia;;VV;2062;2021;21,5935;2025;2136;2023
4;18;102;102;102010;102010;Fabrizia;;VV;2003;2021;40,0032;2025;1931;2023
4;18;102;102;102011;102011;Filadelfia;;VV;4948;2021;31,5039;2025;5022;2023
4;18;102;102;102012;102012;Filandari;;VV;1771;2021;18,8392;2025;1741;2023
4;18;102;102;102013;102013;Filogaso;;VV;1337;2021;23,8975;2025;1332;2023
4;18;102;102;102014;102014;Francavilla Angitola;;VV;1807;2021;28,632;2025;1810;2023
4;18;102;102;102015;102015;Francica;;VV;1578;2021;22,7009;2025;1605;2023
4;18;102;102;102016;102016;Gerocarne;;VV;1936;2021;45,2255;2025;1943;2023
4;18;102;102;102017;102017;Jonadi;;VV;4502;2021;8,8113;2025;4581;2023
4;18;102;102;102018;102018;Joppolo;;VV;1671;2021;21,6697;2025;1668;2023
4;18;102;102;102019;102019;Limbadi;;VV;3267;2021;29,152;2025;3215;2023
4;18;102;102;102020;102020;Maierato;;VV;2056;2021;39,9325;2025;2126;2023
4;18;102;102;102021;102021;Mileto;;VV;6415;2021;35,6265;2025;6292;2023
4;18;102;102;102022;102022;Mongiana;;VV;650;2021;18,4087;2025;618;2023
4;18;102;102;102023;102023;Monterosso Calabro;;VV;1548;2021;18,3652;2025;1467;2023
4;18;102;102;102024;102024;Nardodipace;;VV;1115;2021;33,3028;2025;1055;2023
4;18;102;102;102025;102025;Nicotera;;VV;5835;2021;28,1617;2025;6493;2023
4;18;102;102;102026;102026;Parghelia;;VV;1261;2021;7,929;2025;1287;2023
4;18;102;102;102027;102027;Pizzo;;VV;8878;2021;22,7586;2025;8773;2023
4;18;102;102;102028;102028;Pizzoni;;VV;1000;2021;21,7002;2025;967;2023
4;18;102;102;102029;102029;Polia;;VV;840;2021;31,5057;2025;805;2023
4;18;102;102;102030;102030;Ricadi;;VV;4959;2021;22,5117;2025;5014;2023
4;18;102;102;102031;102031;Rombiolo;;VV;4354;2021;22,8427;2025;4282;2023
4;18;102;102;102032;102032;San Calogero;;VV;3942;2021;25,3368;2025;3853;2023
4;18;102;102;102033;102033;San Costantino Calabro;;VV;2089;2021;6,7892;2025;2031;2023
4;18;102;102;102034;102034;San Gregorio d'Ippona;;VV;2521;2021;12,5346;2025;2499;2023
4;18;102;102;102035;102035;San Nicola da Crissa;;VV;1244;2021;19,3959;2025;1203;2023
4;18;102;102;102036;102036;Sant'Onofrio;;VV;2872;2021;18,6586;2025;2764;2023
4;18;102;102;102037;102037;Serra San Bruno;;VV;6355;2021;40,5729;2025;6292;2023
4;18;102;102;102038;102038;Simbario;;VV;923;2021;20,833;2025;921;2023
4;18;102;102;102039;102039;Sorianello;;VV;1098;2021;9,5926;2025;1091;2023
4;18;102;102;102040;102040;Soriano Calabro;;VV;2306;2021;15,4369;2025;2299;2023
4;18;102;102;102041;102041;Spadola;;VV;799;2021;9,6458;2025;791;2023
4;18;102;102;102042;102042;Spilinga;;VV;1345;2021;17,4238;2025;1372;2023
4;18;102;102;102043;102043;Stefanaconi;;VV;2345;2021;23,1799;2025;2296;2023
4;18;102;102;102044;102044;Tropea;;VV;5911;2021;3,6323;2025;5797;2023
4;18;102;102;102045;102045;Vallelonga;;VV;719;2021;17,6403;2025;793;2023
4;18;102;102;102046;102046;Vazzano;;VV;964;2021;20,2029;2025;935;2023
4;18;102;102;102047;102047;Vibo Valentia;;VV;31480;2021;46,5301;2025;31038;2023
4;18;102;102;102048;102048;Zaccanopoli;;VV;673;2021;5,3751;2025;642;2023
4;18;102;102;102049;102049;Zambrone;;VV;1784;2021;15,7157;2025;1752;2023
4;18;102;102;102050;102050;Zungri;;VV;1882;2021;23,4549;2025;1837;2023
1;01;103;103;103001;103001;Antrona Schieranco;;VB;400;2021;100,1815;2025;398;2023
1;01;103;103;103002;103002;Anzola d'Ossola;;VB;381;2021;13,6568;2025;377;2023
1;01;103;103;103003;103003;Arizzano;;VB;1941;2021;1,5995;2025;1970;2023
1;01;103;103;103004;103004;Arola;;VB;241;2021;6,6124;2025;242;2023
1;01;103;103;103005;103005;Aurano;;VB;103;2021;21,1563;2025;102;2023
1;01;103;103;103006;103006;Baceno;;VB;869;2021;77,2736;2025;872;2023
1;01;103;103;103007;103007;Bannio Anzino;;VB;476;2021;39,466;2025;444;2023
1;01;103;103;103008;103008;Baveno;;VB;4742;2021;17,1004;2025;4604;2023
1;01;103;103;103009;103009;Bee;;VB;758;2021;3,5046;2025;772;2023
1;01;103;103;103010;103010;Belgirate;;VB;498;2021;7,1292;2025;479;2023
1;01;103;103;103011;103011;Beura-Cardezza;;VB;1437;2021;28,5514;2025;1407;2023
1;01;103;103;103012;103012;Bognanco;;VB;191;2021;57,9947;2025;191;2023
1;01;103;103;103013;103013;Brovello-Carpugnino;;VB;774;2021;8,2235;2025;793;2023
1;01;103;103;103014;103014;Calasca-Castiglione;;VB;567;2021;57,0675;2025;600;2023
1;01;103;103;103015;103015;Cambiasca;;VB;1568;2021;3,9645;2025;1577;2023
1;01;103;103;103016;103016;Cannero Riviera;;VB;910;2021;14,4202;2025;916;2023
1;01;103;103;103017;103017;Cannobio;;VB;5000;2021;52,5341;2025;5043;2023
1;01;103;103;103018;103018;Caprezzo;;VB;171;2021;7,2566;2025;175;2023
1;01;103;103;103019;103019;Casale Corte Cerro;;VB;3385;2021;12,5227;2025;3350;2023
1;01;103;103;103021;103021;Ceppo Morelli;;VB;301;2021;40,1858;2025;292;2023
1;01;103;103;103022;103022;Cesara;;VB;597;2021;11,6548;2025;610;2023
1;01;103;103;103023;103023;Cossogno;;VB;668;2021;40,2572;2025;689;2023
1;01;103;103;103024;103024;Craveggia;;VB;758;2021;36,2171;2025;794;2023
1;01;103;103;103025;103025;Crevoladossola;;VB;4510;2021;39,7743;2025;4491;2023
1;01;103;103;103026;103026;Crodo;;VB;1419;2021;53,6747;2025;1436;2023
1;01;103;103;103028;103028;Domodossola;;VB;17684;2021;36,8912;2025;17723;2023
1;01;103;103;103029;103029;Druogno;;VB;1050;2021;29,6083;2025;1046;2023
1;01;103;103;103031;103031;Formazza;;VB;442;2021;130,6476;2025;434;2023
1;01;103;103;103032;103032;Germagno;;VB;181;2021;2,8972;2025;185;2023
1;01;103;103;103033;103033;Ghiffa;;VB;2294;2021;14,6209;2025;2246;2023
1;01;103;103;103034;103034;Gignese;;VB;1055;2021;14,5781;2025;1063;2023
1;01;103;103;103035;103035;Gravellona Toce;;VB;7671;2021;14,2126;2025;7566;2023
1;01;103;103;103036;103036;Gurro;;VB;190;2021;13,2846;2025;175;2023
1;01;103;103;103037;103037;Intragna;;VB;100;2021;9,9219;2025;94;2023
1;01;103;103;103038;103038;Loreglia;;VB;217;2021;9,1532;2025;209;2023
1;01;103;103;103039;103039;Macugnaga;;VB;526;2021;99,5683;2025;505;2023
1;01;103;103;103040;103040;Madonna del Sasso;;VB;371;2021;15,4115;2025;359;2023
1;01;103;103;103041;103041;Malesco;;VB;1360;2021;43,1763;2025;1337;2023
1;01;103;103;103042;103042;Masera;;VB;1476;2021;20,3539;2025;1449;2023
1;01;103;103;103043;103043;Massiola;;VB;117;2021;8,0549;2025;110;2023
1;01;103;103;103044;103044;Mergozzo;;VB;2156;2021;26,9952;2025;2149;2023
1;01;103;103;103045;103045;Miazzina;;VB;368;2021;21,1749;2025;363;2023
1;01;103;103;103046;103046;Montecrestese;;VB;1273;2021;86,1491;2025;1258;2023
1;01;103;103;103047;103047;Montescheno;;VB;380;2021;22,1708;2025;369;2023
1;01;103;103;103048;103048;Nonio;;VB;844;2021;9,8004;2025;827;2023
1;01;103;103;103049;103049;Oggebbio;;VB;854;2021;21,439;2025;833;2023
1;01;103;103;103050;103050;Omegna;;VB;14503;2021;30,3724;2025;14256;2023
1;01;103;103;103051;103051;Ornavasso;;VB;3354;2021;25,9196;2025;3310;2023
1;01;103;103;103052;103052;Pallanzeno;;VB;1102;2021;4,3658;2025;1095;2023
1;01;103;103;103053;103053;Piedimulera;;VB;1465;2021;7,5655;2025;1459;2023
1;01;103;103;103054;103054;Pieve Vergonte;;VB;2453;2021;41,6722;2025;2408;2023
1;01;103;103;103055;103055;Premeno;;VB;764;2021;7,9133;2025;775;2023
1;01;103;103;103056;103056;Premia;;VB;544;2021;88,9026;2025;550;2023
1;01;103;103;103057;103057;Premosello-Chiovenda;;VB;1838;2021;34,1629;2025;1846;2023
1;01;103;103;103058;103058;Quarna Sopra;;VB;252;2021;9,3948;2025;235;2023
1;01;103;103;103059;103059;Quarna Sotto;;VB;365;2021;16,3736;2025;377;2023
1;01;103;103;103060;103060;Re;;VB;698;2021;27,153;2025;718;2023
1;01;103;103;103061;103061;San Bernardino Verbano;;VB;1256;2021;26,6751;2025;1254;2023
1;01;103;103;103062;103062;Santa Maria Maggiore;;VB;1290;2021;53,7051;2025;1303;2023
1;01;103;103;103064;103064;Stresa;;VB;4627;2021;35,3594;2025;4650;2023
1;01;103;103;103065;103065;Toceno;;VB;727;2021;15,7687;2025;739;2023
1;01;103;103;103066;103066;Trarego Viggiona;;VB;409;2021;18,9006;2025;398;2023
1;01;103;103;103067;103067;Trasquera;;VB;182;2021;39,601;2025;177;2023
1;01;103;103;103068;103068;Trontano;;VB;1632;2021;56,7352;2025;1648;2023
1;01;103;103;103069;103069;Valstrona;;VB;1163;2021;51,8886;2025;1155;2023
1;01;103;103;103070;103070;Vanzone con San Carlo;;VB;390;2021;15,7343;2025;382;2023
1;01;103;103;103071;103071;Varzo;;VB;1940;2021;93,7666;2025;1945;2023
1;01;103;103;103072;103072;Verbania;;VB;29856;2021;37,4932;2025;30024;2023
1;01;103;103;103074;103074;Vignone;;VB;1195;2021;3,3805;2025;1186;2023
1;01;103;103;103075;103075;Villadossola;;VB;6233;2021;18,7333;2025;6238;2023
1;01;103;103;103076;103076;Villette;;VB;273;2021;7,3834;2025;277;2023
1;01;103;103;103077;103077;Vogogna;;VB;1707;2021;15,6245;2025;1690;2023
1;01;103;103;103078;103078;Borgomezzavalle;;VB;292;2021;19,0832;2025;290;2023
1;01;103;103;103079;103079;Valle Cannobina;;VB;465;2021;55,1742;2025;453;2023
1;03;108;108;108001;108001;Agrate Brianza;;MB;15505;2021;11,2176;2025;15663;2023
1;03;108;108;108002;108002;Aicurzio;;MB;2071;2021;2,4677;2025;2057;2023
1;03;108;108;108003;108003;Albiate;;MB;6574;2021;2,8631;2025;6712;2023
1;03;108;108;108004;108004;Arcore;;MB;17828;2021;9,2455;2025;17852;2023
1;03;108;108;108005;108005;Barlassina;;MB;6873;2021;2,756;2025;6896;2023
1;03;108;108;108006;108006;Bellusco;;MB;7370;2021;6,5372;2025;7467;2023
1;03;108;108;108007;108007;Bernareggio;;MB;11385;2021;5,9345;2025;11559;2023
1;03;108;108;108008;108008;Besana in Brianza;;MB;15442;2021;15,7574;2025;15445;2023
1;03;108;108;108009;108009;Biassono;;MB;12217;2021;4,8949;2025;12336;2023
1;03;108;108;108010;108010;Bovisio-Masciago;;MB;16756;2021;4,9447;2025;16844;2023
1;03;108;108;108011;108011;Briosco;;MB;6091;2021;6,6127;2025;6126;2023
1;03;108;108;108012;108012;Brugherio;;MB;34870;2021;10,4119;2025;35237;2023
1;03;108;108;108013;108013;Burago di Molgora;;MB;4206;2021;3,4318;2025;4269;2023
1;03;108;108;108014;108014;Camparada;;MB;2156;2021;1,6337;2025;2114;2023
1;03;108;108;108015;108015;Carate Brianza;;MB;17788;2021;9,9166;2025;17922;2023
